CName,PIp,CIp,AngleCAntennaToPRadio (°),AnglePAntennaToCRadio (°),HDist (ft),VDist (ft),SpecialValueName,SpecialValue,PLocation,CLocation
radio1,192.168.1.254,192.168.1.22,60,15,100,150,dirt,0.5,None, None
Date (Year-Mon-Day),Time (Hour-Min-Sec),Channel,PTxPower,PRxGain,Bandwidth,PTemp (°C),PUpTime (Day-Hour:Min:Sec),PFreeMemory (%),DS0,DS1,DRSSI,DNoiseFloor,DSNR,DTxModulation,DRxModulation,CTemp (°C),CUpTime,ULinkUpTime,CTxPower,US0,US1,URSSI,USNoiseFloor,USNR,UTxModulation,UTxPackets (Pkts.),URxModulation,URxPackets (Pkts.),PingTimeAVG
2025-03-07,03-47-39,17,5.0,2.0,6.0,29.0,26-09:26:26,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:20:14,0-00:56:49,7.3,-92.0,-95.0,-90.0,-97.0,7.0,MCS 10,25509,MCS 0 short GI,7251,0
2025-03-07,03-47-49,17,5.0,2.0,6.0,29.0,26-09:26:37,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:20:26,0-00:57:01,7.3,-91.0,-95.0,-89.0,-97.0,8.0,MCS 10,25602,MCS 0 short GI,7280,0
2025-03-07,03-47-59,17,5.0,2.0,6.0,29.0,26-09:26:45,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:20:35,0-00:57:09,7.3,-92.0,-95.0,-90.0,-97.0,7.0,MCS 10 short GI,25662,MCS 0 short GI,7299,0
2025-03-07,03-48-10,17,5.0,2.0,6.0,29.0,26-09:26:56,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:20:44,0-00:57:20,7.3,-88.0,-92.0,-87.0,-96.0,9.0,MCS 10,25745,MCS 0,7326,0
2025-03-07,03-48-20,17,5.0,2.0,6.0,29.0,26-09:27:08,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 0,MCS 10,33.0,0-13:20:56,0-00:57:31,7.3,-91.0,-92.0,-88.0,-97.0,9.0,MCS 10 short GI,25845,MCS 0,7354,0
2025-03-07,03-48-30,17,5.0,2.0,6.0,29.0,26-09:27:16,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:21:05,0-00:57:40,7.3,-90.0,-94.0,-89.0,-97.0,8.0,MCS 10,25903,MCS 0,7377,0
2025-03-07,03-48-41,17,5.0,2.0,6.0,29.0,26-09:27:27,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:21:17,0-00:57:51,7.3,-90.0,-92.0,-88.0,-97.0,9.0,MCS 10,25993,MCS 0,7406,0
2025-03-07,03-48-51,17,5.0,2.0,6.0,29.0,26-09:27:39,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:21:26,0-00:58:03,7.3,-91.0,-92.0,-89.0,-98.0,9.0,MCS 10,26089,MCS 0,7430,0
2025-03-07,03-49-02,17,5.0,2.0,6.0,29.0,26-09:27:47,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:21:38,0-00:58:10,7.3,-91.0,-90.0,-87.0,-98.0,11.0,MCS 10,26151,MCS 0,7451,0
2025-03-07,03-49-12,17,5.0,2.0,6.0,29.0,26-09:27:58,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-13:21:47,0-00:58:22,7.3,-90.0,-93.0,-88.0,-98.0,10.0,MCS 10,26241,MCS 1 short GI,7481,0
2025-03-07,03-49-22,17,5.0,2.0,6.0,29.0,26-09:28:07,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-13:21:59,0-00:58:31,7.3,-89.0,-94.0,-88.0,-98.0,10.0,MCS 10,26317,MCS 1 short GI,7502,0
2025-03-07,03-49-33,17,5.0,2.0,6.0,29.0,26-09:28:18,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-13:22:08,0-00:58:42,7.3,-91.0,-93.0,-89.0,-98.0,9.0,MCS 10 short GI,26418,MCS 1 short GI,7531,0
2025-03-07,03-49-43,17,5.0,2.0,6.0,29.0,26-09:28:30,69,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10 shortGI,33.0,0-13:22:20,0-00:58:54,7.3,-90.0,-94.0,-89.0,-98.0,9.0,MCS 10 short GI,26498,MCS 0 short GI,7556,0
2025-03-07,03-49-53,17,5.0,2.0,6.0,29.0,26-09:28:42,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:22:29,0-00:59:05,7.3,-90.0,-95.0,-89.0,-97.0,8.0,MCS 10 short GI,26598,MCS 0 short GI,7584,0
2025-03-07,03-50-04,17,5.0,2.0,6.0,29.0,26-09:28:49,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:22:38,0-00:59:13,7.3,-89.0,-91.0,-87.0,-97.0,10.0,MCS 10,26656,MCS 0 short GI,7605,0
2025-03-07,03-50-14,17,5.0,2.0,6.0,29.0,26-09:29:01,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:22:50,0-00:59:25,7.3,-91.0,-93.0,-89.0,-97.0,8.0,MCS 10 short GI,26743,MCS 0 short GI,7634,0
2025-03-07,03-50-25,17,5.0,2.0,6.0,29.0,26-09:29:09,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:22:59,0-00:59:33,7.3,-92.0,-95.0,-90.0,-97.0,7.0,MCS 10 short GI,26817,MCS 0 short GI,7655,0
2025-03-07,03-50-35,17,5.0,2.0,6.0,29.0,26-09:29:21,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:23:11,0-00:59:45,7.3,-90.0,-95.0,-88.0,-97.0,9.0,MCS 10 short GI,26906,MCS 0 short GI,7681,0
2025-03-07,03-50-45,17,5.0,2.0,6.0,29.0,26-09:29:33,69,-80.0,-109.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-13:23:20,0-00:59:56,7.3,-91.0,-92.0,-88.0,-96.0,8.0,MCS 10,26986,MCS 0 short GI,7709,0
2025-03-07,03-50-56,17,5.0,2.0,6.0,29.0,26-09:29:41,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:23:32,0-01:00:04,7.3,-90.0,-92.0,-88.0,-96.0,8.0,MCS 10 short GI,27058,MCS 0 short GI,7730,0
2025-03-07,03-51-06,17,5.0,2.0,6.0,29.0,26-09:29:52,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:23:41,0-01:00:16,7.3,-91.0,-92.0,-88.0,-96.0,8.0,MCS 10,27156,MCS 0 short GI,7760,0
2025-03-07,03-51-17,17,5.0,2.0,6.0,29.0,26-09:30:03,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:23:54,0-01:00:27,7.3,-90.0,-92.0,-88.0,-96.0,8.0,MCS 10,27239,MCS 0 short GI,7789,0
2025-03-07,03-51-27,17,5.0,2.0,6.0,29.0,26-09:30:15,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:24:02,0-01:00:39,7.3,-91.0,-90.0,-87.0,-96.0,9.0,MCS 10 short GI,27342,MCS 0 short GI,7816,0
2025-03-07,03-51-37,17,5.0,2.0,6.0,29.0,26-09:30:22,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:24:14,0-01:00:46,7.3,-90.0,-91.0,-88.0,-96.0,8.0,MCS 10 short GI,27414,MCS 0,7834,0
2025-03-07,03-51-48,17,5.0,2.0,6.0,29.0,26-09:30:34,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:24:24,0-01:00:57,7.3,-89.0,-94.0,-88.0,-96.0,8.0,MCS 10 short GI,27495,MCS 0 short GI,7863,0
2025-03-07,03-51-58,17,5.0,2.0,6.0,29.0,26-09:30:46,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0,MCS 10 shortGI,33.0,0-13:24:35,0-01:01:09,7.3,-92.0,-93.0,-89.0,-96.0,7.0,MCS 10 short GI,27598,MCS 0,7893,0
2025-03-07,03-52-08,17,5.0,2.0,6.0,29.0,26-09:30:54,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:24:44,0-01:01:17,7.3,-90.0,-91.0,-88.0,-96.0,8.0,MCS 10 short GI,27660,MCS 0 short GI,7908,0
2025-03-07,03-52-19,17,5.0,2.0,6.0,29.0,26-09:31:05,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:24:54,0-01:01:28,7.3,-91.0,-93.0,-89.0,-96.0,7.0,MCS 10,27741,MCS 0 short GI,7939,0
2025-03-07,03-52-29,17,5.0,2.0,6.0,29.0,26-09:31:16,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:25:05,0-01:01:40,7.3,-90.0,-92.0,-88.0,-95.0,7.0,MCS 10 short GI,27834,MCS 0 short GI,7969,0
2025-03-07,03-52-40,17,5.0,2.0,6.0,29.0,26-09:31:24,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 2 shortGI,33.0,0-13:25:14,0-01:01:48,7.3,-92.0,-93.0,-90.0,-95.0,5.0,MCS 10 short GI,27900,MCS 0,7986,0
2025-03-07,03-52-50,17,5.0,2.0,6.0,29.0,26-09:31:36,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0,MCS 2,33.0,0-13:25:26,0-01:02:00,7.3,-91.0,-95.0,-89.0,-95.0,6.0,MCS 2,27983,MCS 0,8013,0
2025-03-07,03-53-00,17,5.0,2.0,6.0,29.0,26-09:31:48,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:25:35,0-01:02:12,7.3,-90.0,-92.0,-88.0,-95.0,7.0,MCS 10,28082,MCS 0,8045,0
2025-03-07,03-53-11,17,5.0,2.0,6.0,29.0,26-09:31:56,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-13:25:47,0-01:02:19,7.3,-90.0,-90.0,-87.0,-96.0,9.0,MCS 10,28156,MCS 0 short GI,8064,0
2025-03-07,03-53-21,17,5.0,2.0,6.0,29.0,26-09:32:07,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:25:56,0-01:02:31,7.3,-91.0,-92.0,-88.0,-96.0,8.0,MCS 10,28241,MCS 0 short GI,8095,0
2025-03-07,03-53-32,17,5.0,2.0,6.0,29.0,26-09:32:19,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1,MCS 4 shortGI,33.0,0-13:26:08,0-01:02:42,7.3,-91.0,-94.0,-89.0,-98.0,9.0,MCS 10,28335,MCS 1,8125,0
2025-03-07,03-53-42,17,5.0,2.0,6.0,29.0,26-09:32:31,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 1,MCS 10,33.0,0-13:26:17,0-01:02:54,7.3,-91.0,-92.0,-88.0,-98.0,10.0,MCS 10,28448,MCS 1,8151,0
2025-03-07,03-53-52,17,5.0,2.0,6.0,29.0,26-09:32:39,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:26:29,0-01:03:02,7.3,-91.0,-93.0,-89.0,-98.0,9.0,MCS 10,28497,MCS 1,8169,0
2025-03-07,03-54-03,17,5.0,2.0,6.0,29.0,26-09:32:49,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1,MCS 10,33.0,0-13:26:39,0-01:03:13,7.3,-91.0,-95.0,-90.0,-98.0,8.0,MCS 10,28576,MCS 1,8199,0
2025-03-07,03-54-13,17,5.0,2.0,6.0,29.0,26-09:33:01,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:26:50,0-01:03:25,7.3,-90.0,-94.0,-89.0,-98.0,9.0,MCS 10,28694,MCS 1,8228,0
2025-03-07,03-54-23,17,5.0,2.0,6.0,29.0,26-09:33:10,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:26:59,0-01:03:33,7.3,-92.0,-95.0,-90.0,-98.0,8.0,MCS 10,28753,MCS 1,8249,0
2025-03-07,03-54-34,17,5.0,2.0,6.0,29.0,26-09:33:21,69,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1,MCS 10,33.0,0-13:27:09,0-01:03:45,7.3,-90.0,-95.0,-89.0,-98.0,9.0,MCS 10,28822,MCS 0,8273,0
2025-03-07,03-54-44,17,5.0,2.0,6.0,29.0,26-09:33:33,69,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:27:20,0-01:03:56,7.3,-91.0,-94.0,-89.0,-99.0,10.0,MCS 10,28934,MCS 1,8302,0
2025-03-07,03-54-55,17,5.0,2.0,6.0,29.0,26-09:33:41,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:27:29,0-01:04:04,7.3,-90.0,-92.0,-88.0,-98.0,10.0,MCS 10,28991,MCS 1,8323,0
2025-03-07,03-55-05,17,5.0,2.0,6.0,29.0,26-09:33:52,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:27:41,0-01:04:16,7.3,-91.0,-92.0,-89.0,-98.0,9.0,MCS 10,29071,MCS 1,8352,0
2025-03-07,03-55-15,17,5.0,2.0,6.0,29.0,26-09:34:01,69,-81.0,-105.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:27:50,0-01:04:24,7.3,-91.0,-96.0,-90.0,-98.0,8.0,MCS 10,29150,MCS 1,8369,0
2025-03-07,03-55-26,17,5.0,2.0,6.0,29.0,26-09:34:12,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:28:03,0-01:04:36,7.3,-91.0,-95.0,-90.0,-97.0,7.0,MCS 10,29243,MCS 1,8399,0
2025-03-07,03-55-36,17,5.0,2.0,6.0,29.0,26-09:34:24,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-13:28:11,0-01:04:48,7.3,-92.0,-94.0,-90.0,-97.0,7.0,MCS 10,29335,MCS 1,8429,0
2025-03-07,03-55-46,17,5.0,2.0,6.0,29.0,26-09:34:32,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:28:20,0-01:04:55,7.3,-91.0,-90.0,-87.0,-97.0,10.0,MCS 10 short GI,29421,MCS 1 short GI,8450,0
2025-03-07,03-55-57,17,5.0,2.0,6.0,29.0,26-09:34:43,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:28:33,0-01:05:07,7.3,-91.0,-93.0,-89.0,-97.0,8.0,MCS 10,29508,MCS 0 short GI,8478,0
2025-03-07,03-56-07,17,5.0,2.0,6.0,29.0,26-09:34:55,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:28:41,0-01:05:18,7.3,-89.0,-94.0,-88.0,-97.0,9.0,MCS 10,29596,MCS 0 short GI,8508,0
2025-03-07,03-56-18,17,5.0,2.0,6.0,29.0,26-09:35:02,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:28:54,0-01:05:26,7.3,-90.0,-93.0,-88.0,-97.0,9.0,MCS 10,29660,MCS 0 short GI,8524,0
2025-03-07,03-56-28,17,5.0,2.0,6.0,29.0,26-09:35:14,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-13:29:03,0-01:05:37,7.3,-92.0,-93.0,-89.0,-97.0,8.0,MCS 10 short GI,29752,MCS 0 short GI,8556,0
2025-03-07,03-56-38,17,5.0,2.0,6.0,29.0,26-09:35:26,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 9,33.0,0-13:29:14,0-01:05:49,7.3,-91.0,-90.0,-87.0,-96.0,9.0,MCS 9,29843,MCS 0 short GI,8586,0
2025-03-07,03-56-49,17,5.0,2.0,6.0,29.0,26-09:35:33,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:29:24,0-01:05:57,7.3,-91.0,-91.0,-88.0,-96.0,8.0,MCS 10 short GI,29912,MCS 0 short GI,8603,0
2025-03-07,03-56-59,17,5.0,2.0,6.0,29.0,26-09:35:45,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-13:29:35,0-01:06:09,7.3,-89.0,-93.0,-87.0,-96.0,9.0,MCS 10,30000,MCS 0 short GI,8632,0
2025-03-07,03-57-09,17,5.0,2.0,6.0,29.0,26-09:35:56,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:29:45,0-01:06:20,7.3,-89.0,-92.0,-87.0,-97.0,10.0,MCS 10 short GI,30084,MCS 0 short GI,8661,0
2025-03-07,03-57-20,17,5.0,2.0,6.0,29.0,26-09:36:04,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:29:57,0-01:06:28,7.3,-90.0,-92.0,-88.0,-96.0,8.0,MCS 10,30155,MCS 0 short GI,8683,0
2025-03-07,03-57-30,17,5.0,2.0,6.0,29.0,26-09:36:16,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 9,33.0,0-13:30:06,0-01:06:40,7.3,-89.0,-93.0,-88.0,-96.0,8.0,MCS 9,30255,MCS 0 short GI,8713,0
2025-03-07,03-57-41,17,5.0,2.0,6.0,29.0,26-09:36:28,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:30:18,0-01:06:51,7.3,-89.0,-91.0,-87.0,-95.0,8.0,MCS 10,30343,MCS 0 short GI,8741,0
2025-03-07,03-57-51,17,5.0,2.0,6.0,29.0,26-09:36:36,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:30:26,0-01:07:00,7.3,-89.0,-91.0,-87.0,-95.0,8.0,MCS 10,30420,MCS 0 short GI,8757,0
2025-03-07,03-58-01,17,5.0,2.0,6.0,29.0,26-09:36:48,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:30:35,0-01:07:12,7.3,-91.0,-93.0,-89.0,-96.0,7.0,MCS 10,30525,MCS 0,8795,0
2025-03-07,03-58-12,17,5.0,2.0,6.0,29.0,26-09:36:56,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0,MCS 10,33.0,0-13:30:48,0-01:07:19,7.3,-91.0,-93.0,-89.0,-96.0,7.0,MCS 10,30583,MCS 0,8814,0
2025-03-07,03-58-22,17,5.0,2.0,6.0,29.0,26-09:37:08,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-13:30:57,0-01:07:31,7.3,-90.0,-92.0,-88.0,-96.0,8.0,MCS 10,30681,MCS 0,8843,0
2025-03-07,03-58-32,17,5.0,2.0,6.0,29.0,26-09:37:19,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-13:31:09,0-01:07:43,7.3,-89.0,-92.0,-88.0,-95.0,7.0,MCS 10 short GI,30768,MCS 0 short GI,8873,0
2025-03-07,03-58-43,17,5.0,2.0,6.0,29.0,26-09:37:31,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:31:18,0-01:07:55,7.3,-90.0,-92.0,-88.0,-96.0,8.0,MCS 10,30859,MCS 0 short GI,8902,0
2025-03-07,03-58-53,17,5.0,2.0,6.0,29.0,26-09:37:39,69,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:31:30,0-01:08:03,7.3,-89.0,-92.0,-87.0,-96.0,9.0,MCS 10,30916,MCS 0 short GI,8916,0
2025-03-07,03-59-03,17,5.0,2.0,6.0,29.0,26-09:37:51,69,-81.0,-104.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:31:39,0-01:08:14,7.3,-90.0,-93.0,-88.0,-96.0,8.0,MCS 10,31009,MCS 0 short GI,8947,0
2025-03-07,03-59-14,17,5.0,2.0,6.0,29.0,26-09:38:02,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-13:31:51,0-01:08:25,7.3,-90.0,-92.0,-88.0,-96.0,8.0,MCS 10,31097,MCS 0 short GI,8977,0
2025-03-07,03-59-24,17,5.0,2.0,6.0,29.0,26-09:38:10,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:32:00,0-01:08:33,7.3,-92.0,-93.0,-89.0,-97.0,8.0,MCS 10,31164,MCS 0,8998,0
2025-03-07,03-59-34,17,5.0,2.0,6.0,29.0,26-09:38:22,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:32:12,0-01:08:45,7.3,-91.0,-92.0,-89.0,-96.0,7.0,MCS 10,31261,MCS 0 short GI,9023,0
2025-03-07,03-59-45,17,5.0,2.0,6.0,29.0,26-09:38:33,69,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:32:21,0-01:08:56,7.3,-90.0,-93.0,-88.0,-96.0,8.0,MCS 10,31346,MCS 0 short GI,9050,0
2025-03-07,03-59-55,17,5.0,2.0,6.0,29.0,26-09:38:41,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-13:32:30,0-01:09:04,7.3,-90.0,-94.0,-89.0,-97.0,8.0,MCS 10,31415,MCS 0 short GI,9071,0
2025-03-07,04-00-06,17,5.0,2.0,6.0,29.0,26-09:38:52,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 9,33.0,0-13:32:42,0-01:09:16,7.3,-90.0,-92.0,-88.0,-97.0,9.0,MCS 10,31512,MCS 0 short GI,9097,0
2025-03-07,04-00-16,17,5.0,2.0,6.0,29.0,26-09:39:04,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:32:51,0-01:09:27,7.3,-90.0,-91.0,-88.0,-96.0,8.0,MCS 10 short GI,31605,MCS 0 short GI,9130,0
2025-03-07,04-00-26,17,5.0,2.0,6.0,29.0,26-09:39:12,69,-80.0,-104.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:33:03,0-01:09:35,7.3,-90.0,-93.0,-88.0,-96.0,8.0,MCS 10 short GI,31653,MCS 0 short GI,9145,0
2025-03-07,04-00-37,17,5.0,2.0,6.0,29.0,26-09:39:24,69,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-13:33:12,0-01:09:47,7.3,-92.0,-93.0,-89.0,-97.0,8.0,MCS 10 short GI,31767,MCS 0 short GI,9175,0
