CName,PIp,CIp,AngleCAntennaToPRadio (°),AnglePAntennaToCRadio (°),HDist (ft),VDist (ft),SpecialValueName,SpecialValue,PLocation,CLocation
radio1,192.168.1.254,192.168.1.22,60,15,100,150,dirt,0.5,None, None
Date (Year-Mon-Day),Time (Hour-Min-Sec),Channel,PTxPower,PRxGain,Bandwidth,PTemp (°C),PUpTime (Day-Hour:Min:Sec),PFreeMemory (%),DS0,DS1,DRSSI,DNoiseFloor,DSNR,DTxModulation,DRxModulation,CTemp (°C),CUpTime,ULinkUpTime,CTxPower,US0,US1,URSSI,USNoiseFloor,USNR,UTxModulation,UTxPackets (Pkts.),URxModulation,URxPackets (Pkts.),PingTimeAVG
2025-03-06,23-04-54,17,5.0,2.0,6.0,31.00,26-04:43:40,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 7,34.00,0-08:37:29,0-08:36:50,7.3,-91.0,-93.0,-89.0,-100.0,11.0,MCS 10,197808,MCS 1,77592,0
2025-03-06,23-05-04,17,5.0,2.0,6.0,31.00,26-04:43:52,70,-82.0,-105.0,-82.0,-107.0,25.0,MCS 1 shortGI,MCS 10,34.00,0-08:37:41,0-08:37:02,7.3,-91.0,-93.0,-89.0,-100.0,11.0,MCS 10,197912,MCS 1 short GI,77634,0
2025-03-06,23-05-15,17,5.0,2.0,6.0,31.00,26-04:44:00,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:37:50,0-08:37:10,7.3,-92.0,-95.0,-90.0,-100.0,10.0,MCS 10,197965,MCS 1 short GI,77658,0
2025-03-06,23-05-25,17,5.0,2.0,6.0,31.00,26-04:44:12,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1,MCS 10,34.00,0-08:37:59,0-08:37:21,7.3,-91.0,-94.0,-89.0,-100.0,11.0,MCS 10,198033,MCS 1,77698,0
2025-03-06,23-05-35,17,5.0,2.0,6.0,31.00,26-04:44:20,70,-82.0,-107.0,-82.0,-107.0,25.0,MCS 2,MCS 4,34.00,0-08:38:11,0-08:37:29,7.3,-91.0,-95.0,-89.0,-101.0,12.0,MCS 10,198095,MCS 2,77727,0
2025-03-06,23-05-46,17,5.0,2.0,6.0,31.00,26-04:44:31,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1,MCS 10,34.00,0-08:38:20,0-08:37:41,7.3,-90.0,-93.0,-88.0,-101.0,13.0,MCS 10,198182,MCS 1,77767,0
2025-03-06,23-05-56,17,5.0,2.0,6.0,31.00,26-04:44:43,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1,MCS 10,34.00,0-08:38:32,0-08:37:52,7.3,-90.0,-96.0,-89.0,-101.0,12.0,MCS 10,198251,MCS 1,77807,0
2025-03-06,23-06-06,17,5.0,2.0,6.0,31.00,26-04:44:55,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,34.00,0-08:38:41,0-08:38:04,7.3,-91.0,-93.0,-89.0,-100.0,11.0,MCS 10,198343,MCS 1,77849,0
2025-03-06,23-06-17,17,5.0,2.0,6.0,31.00,26-04:45:03,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,34.00,0-08:38:53,0-08:38:12,7.3,-91.0,-96.0,-90.0,-101.0,11.0,MCS 10,198394,MCS 0 short GI,77874,0
2025-03-06,23-06-27,17,5.0,2.0,6.0,31.00,26-04:45:14,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1,MCS 6,34.00,0-08:39:02,0-08:38:23,7.3,-92.0,-92.0,-89.0,-100.0,11.0,MCS 10,198456,MCS 0 short GI,77912,0
2025-03-06,23-06-38,17,5.0,2.0,6.0,31.00,26-04:45:26,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1,MCS 10,34.00,0-08:39:14,0-08:38:35,7.3,-91.0,-95.0,-90.0,-101.0,11.0,MCS 10,198550,MCS 1,77955,0
2025-03-06,23-06-48,17,5.0,2.0,6.0,31.00,26-04:45:34,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:39:23,0-08:38:43,7.3,-91.0,-94.0,-89.0,-100.0,11.0,MCS 10,198610,MCS 1 short GI,77986,0
2025-03-06,23-06-58,17,5.0,2.0,6.0,31.00,26-04:45:45,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:39:35,0-08:38:55,7.3,-91.0,-96.0,-90.0,-99.0,9.0,MCS 10 short GI,198670,MCS 1,78022,0
2025-03-06,23-07-09,17,5.0,2.0,6.0,31.00,26-04:45:57,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 6 shortGI,34.00,0-08:39:44,0-08:39:07,7.3,-91.0,-93.0,-89.0,-100.0,11.0,MCS 6 short GI,198787,MCS 1 short GI,78060,0
2025-03-06,23-07-19,17,5.0,2.0,6.0,31.00,26-04:46:05,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10 shortGI,34.00,0-08:39:56,0-08:39:14,7.3,-90.0,-94.0,-89.0,-100.0,11.0,MCS 10 short GI,198849,MCS 1 short GI,78080,0
2025-03-06,23-07-29,17,5.0,2.0,6.0,31.00,26-04:46:16,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10 shortGI,34.00,0-08:40:05,0-08:39:26,7.3,-91.0,-96.0,-90.0,-100.0,10.0,MCS 7,198922,MCS 1 short GI,78107,0
2025-03-06,23-07-40,17,5.0,2.0,6.0,31.00,26-04:46:28,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1,MCS 10,34.00,0-08:40:14,0-08:39:38,7.3,-89.0,-93.0,-87.0,-101.0,14.0,MCS 10,199029,MCS 1,78138,0
2025-03-06,23-07-50,17,5.0,2.0,6.0,31.00,26-04:46:36,69,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:40:27,0-08:39:45,7.3,-91.0,-95.0,-89.0,-100.0,11.0,MCS 10,199087,MCS 1 short GI,78154,0
2025-03-06,23-08-01,17,5.0,2.0,6.0,31.00,26-04:46:47,70,-82.0,-107.0,-82.0,-107.0,25.0,MCS 1 shortGI,MCS 10,34.00,0-08:40:35,0-08:39:56,7.3,-90.0,-96.0,-89.0,-100.0,11.0,MCS 10,199162,MCS 1 short GI,78182,0
2025-03-06,23-08-11,17,5.0,2.0,6.0,31.00,26-04:46:59,70,-82.0,-107.0,-82.0,-107.0,25.0,MCS 1 shortGI,MCS 10,34.00,0-08:40:48,0-08:40:08,7.3,-92.0,-93.0,-89.0,-100.0,11.0,MCS 10,199260,MCS 1 short GI,78211,0
2025-03-06,23-08-21,17,5.0,2.0,6.0,31.00,26-04:47:07,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:40:56,0-08:40:16,7.3,-90.0,-96.0,-89.0,-100.0,11.0,MCS 10,199335,MCS 1 short GI,78234,0
2025-03-06,23-08-32,17,5.0,2.0,6.0,31.00,26-04:47:18,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:41:08,0-08:40:28,7.3,-91.0,-95.0,-89.0,-100.0,11.0,MCS 10,199412,MCS 1 short GI,78260,0
2025-03-06,23-08-42,17,5.0,2.0,6.0,31.00,26-04:47:30,69,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:41:18,0-08:40:40,7.3,-91.0,-93.0,-89.0,-101.0,12.0,MCS 10,199504,MCS 1 short GI,78286,0
2025-03-06,23-08-53,17,5.0,2.0,6.0,31.00,26-04:47:38,70,-80.0,-109.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:41:29,0-08:40:47,7.3,-91.0,-93.0,-89.0,-100.0,11.0,MCS 10,199581,MCS 1 short GI,78308,0
2025-03-06,23-09-03,17,5.0,2.0,6.0,31.00,26-04:47:51,69,-80.0,-106.0,-80.0,-107.0,27.0,MCS 2 shortGI,MCS 9,34.00,0-08:41:39,0-08:41:00,7.3,-91.0,-92.0,-89.0,-101.0,12.0,MCS 10,199664,MCS 2,78338,0
2025-03-06,23-09-13,17,5.0,2.0,6.0,31.00,26-04:47:58,70,-81.0,-104.0,-81.0,-107.0,26.0,MCS 2 shortGI,MCS 10,34.00,0-08:41:50,0-08:41:08,7.3,-91.0,-95.0,-90.0,-101.0,11.0,MCS 10,199739,MCS 2 short GI,78361,0
2025-03-06,23-09-24,17,5.0,2.0,6.0,31.00,26-04:48:10,70,-80.0,-109.0,-80.0,-107.0,27.0,MCS 2 shortGI,MCS 10,34.00,0-08:41:59,0-08:41:20,7.3,-90.0,-94.0,-88.0,-101.0,13.0,MCS 10,199863,MCS 2 short GI,78403,0
2025-03-06,23-09-34,17,5.0,2.0,6.0,31.00,26-04:48:22,70,-82.0,-110.0,-82.0,-107.0,25.0,MCS 2 shortGI,MCS 7,34.00,0-08:42:09,0-08:41:31,7.3,-91.0,-95.0,-89.0,-101.0,12.0,MCS 7,199963,MCS 2 short GI,78445,0
2025-03-06,23-09-44,17,5.0,2.0,6.0,31.00,26-04:48:30,69,-80.0,-106.0,-80.0,-107.0,27.0,MCS 2 shortGI,MCS 10,34.00,0-08:42:20,0-08:41:39,7.3,-90.0,-94.0,-89.0,-100.0,11.0,MCS 10,200024,MCS 2 short GI,78468,0
2025-03-06,23-09-55,17,5.0,2.0,6.0,31.00,26-04:48:41,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 2 shortGI,MCS 10,34.00,0-08:42:30,0-08:41:51,7.3,-93.0,-95.0,-91.0,-100.0,9.0,MCS 10,200134,MCS 1 short GI,78509,0
2025-03-06,23-10-05,17,5.0,2.0,6.0,31.00,26-04:48:53,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 2 shortGI,MCS 10,34.00,0-08:42:42,0-08:42:03,7.3,-91.0,-94.0,-89.0,-100.0,11.0,MCS 10,200240,MCS 2 short GI,78551,0
2025-03-06,23-10-16,17,5.0,2.0,6.0,31.00,26-04:49:01,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 2 shortGI,MCS 10,34.00,0-08:42:50,0-08:42:11,7.3,-91.0,-92.0,-88.0,-100.0,12.0,MCS 10,200304,MCS 2 short GI,78580,0
2025-03-06,23-10-26,17,5.0,2.0,6.0,31.00,26-04:49:13,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 2 shortGI,MCS 10,34.00,0-08:43:03,0-08:42:23,7.3,-91.0,-94.0,-89.0,-100.0,11.0,MCS 10,200420,MCS 2 short GI,78626,0
2025-03-06,23-10-36,17,5.0,2.0,6.0,31.00,26-04:49:25,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 2 shortGI,MCS 9 shortGI,34.00,0-08:43:11,0-08:42:34,7.3,-91.0,-94.0,-90.0,-100.0,10.0,MCS 10,200530,MCS 2 short GI,78667,0
2025-03-06,23-10-47,17,5.0,2.0,6.0,31.00,26-04:49:32,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:43:23,0-08:42:41,7.3,-92.0,-93.0,-89.0,-100.0,11.0,MCS 10,200575,MCS 1 short GI,78688,0
2025-03-06,23-10-57,17,5.0,2.0,6.0,31.00,26-04:49:43,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:43:33,0-08:42:53,7.3,-91.0,-95.0,-90.0,-101.0,11.0,MCS 10,200691,MCS 1 short GI,78730,0
2025-03-06,23-11-07,17,5.0,2.0,6.0,31.00,26-04:49:56,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 7,34.00,0-08:43:44,0-08:43:05,7.3,-90.0,-93.0,-88.0,-100.0,12.0,MCS 10,200804,MCS 1 short GI,78772,0
2025-03-06,23-11-18,17,5.0,2.0,6.0,31.00,26-04:50:03,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 1,MCS 10,34.00,0-08:43:54,0-08:43:13,7.3,-90.0,-92.0,-88.0,-101.0,13.0,MCS 10,200862,MCS 1,78797,0
2025-03-06,23-11-28,17,5.0,2.0,6.0,31.00,26-04:50:15,69,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1,MCS 10,34.00,0-08:44:03,0-08:43:25,7.3,-90.0,-94.0,-88.0,-100.0,12.0,MCS 10,200978,MCS 1,78835,0
2025-03-06,23-11-39,17,5.0,2.0,6.0,31.00,26-04:50:27,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:44:14,0-08:43:37,7.3,-92.0,-94.0,-90.0,-101.0,11.0,MCS 10,201099,MCS 1 short GI,78880,0
2025-03-06,23-11-49,17,5.0,2.0,6.0,31.00,26-04:50:35,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:44:24,0-08:43:44,7.3,-91.0,-96.0,-90.0,-101.0,11.0,MCS 10,201147,MCS 1 short GI,78904,0
2025-03-06,23-11-59,17,5.0,2.0,6.0,31.00,26-04:50:46,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:44:36,0-08:43:56,7.3,-90.0,-92.0,-88.0,-101.0,13.0,MCS 10,201246,MCS 1 short GI,78945,0
2025-03-06,23-12-10,17,5.0,2.0,6.0,31.00,26-04:50:55,69,-81.0,-109.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:44:45,0-08:44:08,7.3,-88.0,-91.0,-87.0,-100.0,13.0,MCS 10,201310,MCS 1 short GI,78986,0
2025-03-06,23-12-20,17,5.0,2.0,6.0,31.00,26-04:51:06,69,-81.0,-109.0,-81.0,-107.0,26.0,MCS 1,MCS 7,34.00,0-08:44:56,0-08:44:15,7.3,-90.0,-93.0,-89.0,-100.0,11.0,MCS 7,201371,MCS 1,79009,0
2025-03-06,23-12-30,17,5.0,2.0,6.0,31.00,26-04:51:17,70,-82.0,-106.0,-82.0,-107.0,25.0,MCS 1,MCS 7 shortGI,34.00,0-08:45:06,0-08:44:27,7.3,-89.0,-94.0,-88.0,-100.0,12.0,MCS 7,201457,MCS 1,79050,0
2025-03-06,23-12-41,17,5.0,2.0,6.0,31.00,26-04:51:29,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1,MCS 10,34.00,0-08:45:18,0-08:44:38,7.3,-91.0,-93.0,-89.0,-100.0,11.0,MCS 10,201545,MCS 1,79092,0
2025-03-06,23-12-51,17,5.0,2.0,6.0,31.00,26-04:51:37,70,-80.0,-109.0,-80.0,-107.0,27.0,MCS 1,MCS 10,34.00,0-08:45:27,0-08:44:46,7.3,-91.0,-95.0,-89.0,-101.0,12.0,MCS 10,201588,MCS 1,79119,0
2025-03-06,23-13-02,17,5.0,2.0,6.0,31.00,26-04:51:49,70,-82.0,-107.0,-82.0,-107.0,25.0,MCS 1 shortGI,MCS 5 shortGI,34.00,0-08:45:39,0-08:44:58,7.3,-90.0,-94.0,-89.0,-101.0,12.0,MCS 10,201673,MCS 1,79162,0
2025-03-06,23-13-12,17,5.0,2.0,6.0,31.00,26-04:52:01,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1,MCS 6 shortGI,34.00,0-08:45:48,0-08:45:10,7.3,-90.0,-93.0,-88.0,-100.0,12.0,MCS 6 short GI,201758,MCS 1,79202,0
2025-03-06,23-13-22,17,5.0,2.0,6.0,31.00,26-04:52:08,70,-80.0,-104.0,-80.0,-107.0,27.0,MCS 1,MCS 10,34.00,0-08:46:00,0-08:45:17,7.3,-92.0,-93.0,-90.0,-100.0,10.0,MCS 10 short GI,201807,MCS 1,79232,0
2025-03-06,23-13-33,17,5.0,2.0,6.0,31.00,26-04:52:20,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 2,MCS 5,34.00,0-08:46:09,0-08:45:29,7.3,-91.0,-93.0,-89.0,-100.0,11.0,MCS 10,201900,MCS 1,79274,0
2025-03-06,23-13-43,17,5.0,2.0,6.0,31.00,26-04:52:28,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 2,MCS 6 shortGI,34.00,0-08:46:18,0-08:45:37,7.3,-89.0,-94.0,-88.0,-100.0,12.0,MCS 6 short GI,201971,MCS 2,79303,0
2025-03-06,23-13-53,17,5.0,2.0,6.0,31.00,26-04:52:40,69,-82.0,-108.0,-82.0,-107.0,25.0,MCS 2,MCS 10,34.00,0-08:46:30,0-08:45:49,7.3,-90.0,-93.0,-88.0,-100.0,12.0,MCS 10,202035,MCS 2,79341,0
2025-03-06,23-14-04,17,5.0,2.0,6.0,31.00,26-04:52:51,69,-82.0,-107.0,-82.0,-107.0,25.0,MCS 1,MCS 10,34.00,0-08:46:39,0-08:46:01,7.3,-92.0,-93.0,-89.0,-99.0,10.0,MCS 10,202108,MCS 1,79380,0
2025-03-06,23-14-14,17,5.0,2.0,6.0,31.00,26-04:53:02,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:46:51,0-08:46:11,7.3,-91.0,-92.0,-89.0,-100.0,11.0,MCS 5,202195,MCS 1 short GI,79419,0
2025-03-06,23-14-25,17,5.0,2.0,6.0,31.00,26-04:53:10,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:47:00,0-08:46:19,7.3,-91.0,-96.0,-90.0,-101.0,11.0,MCS 10,202241,MCS 1 short GI,79444,0
2025-03-06,23-14-35,17,5.0,2.0,6.0,31.00,26-04:53:22,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:47:12,0-08:46:32,7.3,-91.0,-96.0,-90.0,-101.0,11.0,MCS 10,202319,MCS 1 short GI,79493,0
2025-03-06,23-14-45,17,5.0,2.0,6.0,31.00,26-04:53:34,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:47:21,0-08:46:43,7.3,-89.0,-92.0,-87.0,-100.0,13.0,MCS 10,202412,MCS 1 short GI,79533,0
2025-03-06,23-14-56,17,5.0,2.0,6.0,31.00,26-04:53:41,70,-82.0,-106.0,-82.0,-107.0,25.0,MCS 2,MCS 5,34.00,0-08:47:30,0-08:46:51,7.3,-91.0,-95.0,-89.0,-100.0,11.0,MCS 5,202464,MCS 2,79560,0
2025-03-06,23-15-06,17,5.0,2.0,6.0,31.00,26-04:53:53,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 2,MCS 7 shortGI,34.00,0-08:47:42,0-08:47:03,7.3,-91.0,-96.0,-90.0,-100.0,10.0,MCS 7 short GI,202535,MCS 2,79603,0
2025-03-06,23-15-16,17,5.0,2.0,6.0,31.00,26-04:54:05,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:47:51,0-08:47:14,7.3,-92.0,-95.0,-90.0,-100.0,10.0,MCS 10,202623,MCS 1 short GI,79642,0
2025-03-06,23-15-27,17,5.0,2.0,6.0,31.00,26-04:54:13,70,-82.0,-106.0,-82.0,-107.0,25.0,MCS 1 shortGI,MCS 10,34.00,0-08:48:03,0-08:47:22,7.3,-92.0,-96.0,-90.0,-100.0,10.0,MCS 5,202678,MCS 1 short GI,79668,0
2025-03-06,23-15-37,17,5.0,2.0,6.0,31.00,26-04:54:25,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 6 shortGI,34.00,0-08:48:12,0-08:47:35,7.3,-92.0,-97.0,-91.0,-100.0,9.0,MCS 10,202764,MCS 1 short GI,79711,0
2025-03-06,23-15-48,17,5.0,2.0,6.0,31.00,26-04:54:36,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1,MCS 10,34.00,0-08:48:24,0-08:47:45,7.3,-92.0,-98.0,-91.0,-101.0,10.0,MCS 10,202845,MCS 1,79747,0
2025-03-06,23-15-58,17,5.0,2.0,6.0,31.00,26-04:54:43,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:48:33,0-08:47:53,7.3,-91.0,-95.0,-90.0,-101.0,11.0,MCS 10,202904,MCS 1 short GI,79778,0
2025-03-06,23-16-09,17,5.0,2.0,6.0,31.00,26-04:54:55,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,34.00,0-08:48:45,0-08:48:05,7.3,-91.0,-92.0,-88.0,-100.0,12.0,MCS 10,202977,MCS 1,79820,0
2025-03-06,23-16-19,17,5.0,2.0,6.0,31.00,26-04:55:07,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 6,34.00,0-08:48:54,0-08:48:16,7.3,-91.0,-95.0,-90.0,-100.0,10.0,MCS 6,203064,MCS 1 short GI,79855,0
2025-03-06,23-16-29,17,5.0,2.0,6.0,31.00,26-04:55:14,69,-82.0,-106.0,-82.0,-107.0,25.0,MCS 1,MCS 10,34.00,0-08:49:06,0-08:48:24,7.3,-91.0,-96.0,-90.0,-100.0,10.0,MCS 10 short GI,203115,MCS 1,79883,0
2025-03-06,23-16-40,17,5.0,2.0,6.0,31.00,26-04:55:27,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:49:15,0-08:48:36,7.3,-93.0,-96.0,-91.0,-100.0,9.0,MCS 10,203191,MCS 1 short GI,79925,0
2025-03-06,23-16-50,17,5.0,2.0,6.0,31.00,26-04:55:38,70,-81.0,-103.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,34.00,0-08:49:24,0-08:48:47,7.3,-92.0,-94.0,-90.0,-101.0,11.0,MCS 10,203275,MCS 1 short GI,79964,0
2025-03-06,23-17-00,17,5.0,2.0,6.0,31.00,26-04:55:46,70,-82.0,-108.0,-82.0,-107.0,25.0,MCS 1 shortGI,MCS 10,34.00,0-08:49:36,0-08:48:56,7.3,-91.0,-95.0,-89.0,-101.0,12.0,MCS 10,203325,MCS 1 short GI,79988,0
2025-03-06,23-17-11,17,5.0,2.0,6.0,31.00,26-04:55:58,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,34.00,0-08:49:45,0-08:49:08,7.3,-91.0,-94.0,-90.0,-100.0,10.0,MCS 10,203401,MCS 1 short GI,80031,0
2025-03-06,23-17-21,17,5.0,2.0,6.0,31.00,26-04:56:05,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 2 shortGI,MCS 6,34.00,0-08:49:58,0-08:49:19,7.3,-91.0,-95.0,-89.0,-101.0,12.0,MCS 10,203485,MCS 2 short GI,80069,0
2025-03-06,23-17-31,17,5.0,2.0,6.0,31.00,26-04:56:17,70,-81.0,-104.0,-81.0,-107.0,26.0,MCS 2 shortGI,MCS 10,34.00,0-08:50:07,0-08:49:26,7.3,-92.0,-94.0,-90.0,-100.0,10.0,MCS 6,203543,MCS 2 short GI,80098,0
2025-03-06,23-17-42,17,5.0,2.0,6.0,31.00,26-04:56:29,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 2 shortGI,MCS 10,34.00,0-08:50:18,0-08:49:38,7.3,-92.0,-95.0,-90.0,-100.0,10.0,MCS 10,203629,MCS 2 short GI,80139,0
2025-03-06,23-17-52,17,5.0,2.0,6.0,31.00,26-04:56:37,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 6,34.00,0-08:50:28,0-08:49:47,7.3,-91.0,-93.0,-89.0,-100.0,11.0,MCS 10,203682,MCS 2 short GI,80162,0
2025-03-06,23-18-03,17,5.0,2.0,6.0,31.00,26-04:56:49,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 2 shortGI,MCS 6 shortGI,34.00,0-08:50:39,0-08:49:58,7.3,-89.0,-94.0,-88.0,-100.0,12.0,MCS 6,203762,MCS 1 short GI,80204,0
