CName,PIp,CIp,AngleCAntennaToPRadio (°),AnglePAntennaToCRadio (°),HDist (ft),VDist (ft),SpecialValueName,SpecialValue,PLocation,CLocation
radio2,192.168.1.254,192.168.1.11,60,15,100,150,dirt,0.5,None, None
Date (Year-Mon-Day),Time (Hour-Min-Sec),Channel,PTxPower,PRxGain,Bandwidth,PTemp (°C),PUpTime (Day-Hour:Min:Sec),PFreeMemory (%),DS0,DS1,DRSSI,DNoiseFloor,DSNR,DTxModulation,DRxModulation,CTemp (°C),CUpTime,ULinkUpTime,CTxPower,US0,US1,URSSI,USNoiseFloor,USNR,UTxModulation,UTxPackets (Pkts.),URxModulation,URxPackets (Pkts.),PingTimeAVG
2025-03-06,23-05-46,17,5.0,2.0,6.0,31.0,26-04:44:31,70,-68.0,-60.0,-60.0,-98.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:38:26,0-08:37:44,7.0,-61.0,-63.0,-59.0,-101.0,42.0,MCS 15,262365,MCS 7 short GI,134054,0
2025-03-06,23-05-56,17,5.0,2.0,6.0,31.0,26-04:44:43,70,-68.0,-64.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:38:35,0-08:37:55,7.0,-61.0,-64.0,-59.0,-101.0,42.0,MCS 15,262494,MCS 7 short GI,134150,0
2025-03-06,23-06-06,17,5.0,2.0,6.0,31.0,26-04:44:55,69,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:38:44,0-08:38:07,7.0,-61.0,-62.0,-58.0,-100.0,42.0,MCS 15,262691,MCS 7 short GI,134295,0
2025-03-06,23-06-17,17,5.0,2.0,6.0,31.0,26-04:45:03,69,-67.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:38:56,0-08:38:15,7.0,-61.0,-64.0,-59.0,-101.0,42.0,MCS 15,262827,MCS 7 short GI,134402,0
2025-03-06,23-06-27,17,5.0,2.0,6.0,31.0,26-04:45:14,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:39:05,0-08:38:26,7.0,-61.0,-62.0,-58.0,-100.0,42.0,MCS 15,262990,MCS 7 short GI,134540,0
2025-03-06,23-06-38,17,5.0,2.0,6.0,31.0,26-04:45:26,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:39:17,0-08:38:38,7.0,-61.0,-62.0,-58.0,-101.0,43.0,MCS 15,263184,MCS 7 short GI,134680,0
2025-03-06,23-06-48,17,5.0,2.0,6.0,31.0,26-04:45:34,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:39:26,0-08:38:46,7.0,-60.0,-61.0,-57.0,-100.0,43.0,MCS 15,263351,MCS 7 short GI,134819,0
2025-03-06,23-06-58,17,5.0,2.0,6.0,31.0,26-04:45:45,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:39:38,0-08:38:58,7.0,-61.0,-62.0,-58.0,-99.0,41.0,MCS 15,263487,MCS 7 short GI,134930,0
2025-03-06,23-07-09,17,5.0,2.0,6.0,31.0,26-04:45:57,70,-69.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:39:47,0-08:39:10,7.0,-61.0,-60.0,-58.0,-100.0,42.0,MCS 15,263736,MCS 7 short GI,135100,0
2025-03-06,23-07-19,17,5.0,2.0,6.0,31.0,26-04:46:05,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 14,25.0,0-08:39:59,0-08:39:17,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 15,263867,MCS 7 short GI,135188,0
2025-03-06,23-07-29,17,5.0,2.0,6.0,31.0,26-04:46:16,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:40:08,0-08:39:29,7.0,-61.0,-62.0,-58.0,-100.0,42.0,MCS 15,264098,MCS 7 short GI,135373,0
2025-03-06,23-07-40,17,5.0,2.0,6.0,31.0,26-04:46:28,70,-69.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:40:17,0-08:39:41,7.0,-61.0,-62.0,-58.0,-101.0,43.0,MCS 15,264331,MCS 7 short GI,135526,0
2025-03-06,23-07-50,17,5.0,2.0,6.0,31.0,26-04:46:36,69,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:40:29,0-08:39:48,7.0,-60.0,-63.0,-58.0,-100.0,42.0,MCS 15,264479,MCS 7 short GI,135631,0
2025-03-06,23-08-01,17,5.0,2.0,6.0,31.0,26-04:46:47,70,-69.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:40:38,0-08:39:59,7.0,-60.0,-63.0,-58.0,-100.0,42.0,MCS 15,264660,MCS 7 short GI,135761,0
2025-03-06,23-08-11,17,5.0,2.0,6.0,31.0,26-04:46:59,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:40:50,0-08:40:11,7.0,-60.0,-63.0,-58.0,-100.0,42.0,MCS 15,264894,MCS 7 short GI,135925,0
2025-03-06,23-08-21,17,5.0,2.0,6.0,31.0,26-04:47:07,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:40:59,0-08:40:19,7.0,-60.0,-63.0,-58.0,-100.0,42.0,MCS 15,265080,MCS 7 short GI,136059,0
2025-03-06,23-08-32,17,5.0,2.0,6.0,31.0,26-04:47:18,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:41:11,0-08:40:31,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 15,265239,MCS 7 short GI,136169,0
2025-03-06,23-08-42,17,5.0,2.0,6.0,31.0,26-04:47:30,69,-68.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:41:20,0-08:40:42,7.0,-61.0,-63.0,-59.0,-101.0,42.0,MCS 15,265421,MCS 7 short GI,136288,0
2025-03-06,23-08-53,17,5.0,2.0,6.0,31.0,26-04:47:38,70,-69.0,-62.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:41:32,0-08:40:50,7.0,-61.0,-63.0,-59.0,-100.0,41.0,MCS 15,265593,MCS 7 short GI,136403,0
2025-03-06,23-09-03,17,5.0,2.0,6.0,31.0,26-04:47:51,69,-69.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:41:41,0-08:41:03,7.0,-60.0,-60.0,-57.0,-101.0,44.0,MCS 15,265753,MCS 7 short GI,136507,0
2025-03-06,23-09-13,17,5.0,2.0,6.0,31.0,26-04:47:58,70,-69.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:41:53,0-08:41:11,7.0,-61.0,-62.0,-58.0,-101.0,43.0,MCS 15,265883,MCS 7 short GI,136585,0
2025-03-06,23-09-24,17,5.0,2.0,6.0,31.0,26-04:48:10,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:42:02,0-08:41:22,7.0,-60.0,-61.0,-58.0,-101.0,43.0,MCS 15,266078,MCS 7 short GI,136716,0
2025-03-06,23-09-34,17,5.0,2.0,6.0,31.0,26-04:48:22,70,-69.0,-62.0,-61.0,-99.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:42:11,0-08:41:34,7.0,-61.0,-62.0,-58.0,-101.0,43.0,MCS 15,266277,MCS 7 short GI,136857,0
2025-03-06,23-09-44,17,5.0,2.0,6.0,31.0,26-04:48:30,69,-69.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:42:23,0-08:41:42,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 15,266359,MCS 7 short GI,136899,0
2025-03-06,23-09-55,17,5.0,2.0,6.0,31.0,26-04:48:41,70,-68.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:42:32,0-08:41:54,7.0,-61.0,-63.0,-59.0,-100.0,41.0,MCS 15,266577,MCS 7 short GI,137049,0
2025-03-06,23-10-05,17,5.0,2.0,6.0,31.0,26-04:48:53,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:42:44,0-08:42:06,7.0,-60.0,-61.0,-57.0,-100.0,43.0,MCS 15,266810,MCS 7 short GI,137218,0
2025-03-06,23-10-16,17,5.0,2.0,6.0,31.0,26-04:49:01,70,-69.0,-65.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:42:53,0-08:42:14,7.0,-60.0,-61.0,-58.0,-100.0,42.0,MCS 15 short GI,266910,MCS 7 short GI,137295,0
2025-03-06,23-10-26,17,5.0,2.0,6.0,31.0,26-04:49:13,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:43:05,0-08:42:26,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 15,267108,MCS 7 short GI,137419,0
2025-03-06,23-10-36,17,5.0,2.0,6.0,31.0,26-04:49:25,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:43:14,0-08:42:37,7.0,-61.0,-61.0,-58.0,-100.0,42.0,MCS 15,267327,MCS 7 short GI,137566,0
2025-03-06,23-10-47,17,5.0,2.0,6.0,31.0,26-04:49:32,70,-69.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:43:26,0-08:42:44,7.0,-61.0,-61.0,-58.0,-100.0,42.0,MCS 15,267444,MCS 7 short GI,137662,0
2025-03-06,23-10-57,17,5.0,2.0,6.0,31.0,26-04:49:43,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:43:35,0-08:42:56,7.0,-60.0,-63.0,-58.0,-101.0,43.0,MCS 15,267641,MCS 7 short GI,137780,0
2025-03-06,23-11-07,17,5.0,2.0,6.0,31.0,26-04:49:56,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:43:47,0-08:43:08,7.0,-61.0,-60.0,-57.0,-100.0,43.0,MCS 15,267883,MCS 7 short GI,137949,0
2025-03-06,23-11-18,17,5.0,2.0,6.0,31.0,26-04:50:03,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:43:56,0-08:43:16,7.0,-61.0,-62.0,-58.0,-101.0,43.0,MCS 15,267966,MCS 7 short GI,138000,0
2025-03-06,23-11-28,17,5.0,2.0,6.0,31.0,26-04:50:15,69,-69.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:44:08,0-08:43:27,7.0,-61.0,-63.0,-59.0,-100.0,41.0,MCS 15,268147,MCS 7 short GI,138102,0
2025-03-06,23-11-39,17,5.0,2.0,6.0,31.0,26-04:50:27,70,-69.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:44:17,0-08:43:40,7.0,-61.0,-63.0,-59.0,-101.0,42.0,MCS 15,268325,MCS 7 short GI,138201,0
2025-03-06,23-11-49,17,5.0,2.0,6.0,31.0,26-04:50:35,70,-68.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:44:26,0-08:43:47,7.0,-60.0,-63.0,-58.0,-101.0,43.0,MCS 15,268478,MCS 7 short GI,138348,0
2025-03-06,23-11-59,17,5.0,2.0,6.0,31.0,26-04:50:46,70,-69.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:44:38,0-08:43:59,7.0,-61.0,-63.0,-59.0,-101.0,42.0,MCS 15,268668,MCS 7 short GI,138479,0
2025-03-06,23-12-10,17,5.0,2.0,6.0,31.0,26-04:50:55,69,-69.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 14 shortGI,25.0,0-08:44:47,0-08:44:11,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 14,268832,MCS 7 short GI,138590,0
2025-03-06,23-12-20,17,5.0,2.0,6.0,31.0,26-04:51:06,69,-68.0,-61.0,-60.0,-100.0,40.0,MCS 7 shortGI,MCS 15,25.0,0-08:44:59,0-08:44:18,7.0,-60.0,-61.0,-57.0,-100.0,43.0,MCS 15,268935,MCS 7 short GI,138682,0
2025-03-06,23-12-30,17,5.0,2.0,6.0,31.0,26-04:51:17,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:45:08,0-08:44:30,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 15,269160,MCS 7 short GI,138864,0
2025-03-06,23-12-41,17,5.0,2.0,6.0,31.0,26-04:51:29,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:45:21,0-08:44:41,7.0,-60.0,-61.0,-58.0,-100.0,42.0,MCS 15,269388,MCS 7 short GI,139042,0
2025-03-06,23-12-51,17,5.0,2.0,6.0,31.0,26-04:51:37,70,-68.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:45:29,0-08:44:49,7.0,-61.0,-63.0,-59.0,-101.0,42.0,MCS 15,269545,MCS 7 short GI,139183,0
2025-03-06,23-13-02,17,5.0,2.0,6.0,31.0,26-04:51:49,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:45:41,0-08:45:01,7.0,-61.0,-62.0,-58.0,-101.0,43.0,MCS 15,269751,MCS 7 short GI,139348,0
2025-03-06,23-13-12,17,5.0,2.0,6.0,31.0,26-04:52:01,70,-69.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:45:51,0-08:45:13,7.0,-60.0,-61.0,-58.0,-100.0,42.0,MCS 15,269920,MCS 7 short GI,139468,0
2025-03-06,23-13-22,17,5.0,2.0,6.0,31.0,26-04:52:08,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:46:02,0-08:45:20,7.0,-60.0,-61.0,-58.0,-100.0,42.0,MCS 15,270062,MCS 7 short GI,139590,0
2025-03-06,23-13-33,17,5.0,2.0,6.0,31.0,26-04:52:20,70,-67.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:46:11,0-08:45:32,7.0,-61.0,-61.0,-58.0,-100.0,42.0,MCS 15,270298,MCS 7 short GI,139777,0
2025-03-06,23-13-43,17,5.0,2.0,6.0,31.0,26-04:52:28,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:46:21,0-08:45:44,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 15,270485,MCS 7 short GI,139913,0
2025-03-06,23-13-53,17,5.0,2.0,6.0,31.0,26-04:52:40,69,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:46:32,0-08:45:52,7.0,-61.0,-61.0,-58.0,-100.0,42.0,MCS 15,270584,MCS 7 short GI,139992,0
2025-03-06,23-14-04,17,5.0,2.0,6.0,31.0,26-04:52:51,69,-69.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:46:41,0-08:46:04,7.0,-61.0,-61.0,-58.0,-99.0,41.0,MCS 15,270722,MCS 7 short GI,140096,0
2025-03-06,23-14-14,17,5.0,2.0,6.0,31.0,26-04:53:02,70,-68.0,-65.0,-63.0,-102.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:46:53,0-08:46:14,7.0,-61.0,-63.0,-59.0,-100.0,41.0,MCS 15,270900,MCS 7 short GI,140239,0
2025-03-06,23-14-25,17,5.0,2.0,6.0,31.0,26-04:53:10,70,-67.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:47:02,0-08:46:22,7.0,-60.0,-65.0,-59.0,-101.0,42.0,MCS 15,271018,MCS 7 short GI,140336,0
2025-03-06,23-14-35,17,5.0,2.0,6.0,31.0,26-04:53:22,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:47:15,0-08:46:35,7.0,-60.0,-63.0,-58.0,-101.0,43.0,MCS 15,271255,MCS 7 short GI,140540,0
2025-03-06,23-14-45,17,5.0,2.0,6.0,31.0,26-04:53:34,70,-69.0,-62.0,-62.0,-99.0,37.0,MCS 7 shortGI,MCS 15,25.0,0-08:47:23,0-08:46:46,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 15,271483,MCS 7 short GI,140714,0
2025-03-06,23-14-56,17,5.0,2.0,6.0,31.0,26-04:53:41,70,-68.0,-62.0,-61.0,-99.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:47:33,0-08:46:54,7.0,-60.0,-63.0,-58.0,-100.0,42.0,MCS 15,271629,MCS 7 short GI,140839,0
2025-03-06,23-15-06,17,5.0,2.0,6.0,31.0,26-04:53:53,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:47:45,0-08:47:06,7.0,-61.0,-64.0,-59.0,-100.0,41.0,MCS 15,271796,MCS 7 short GI,140975,0
2025-03-06,23-15-16,17,5.0,2.0,6.0,31.0,26-04:54:05,69,-68.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:47:54,0-08:47:17,7.0,-61.0,-62.0,-58.0,-100.0,42.0,MCS 15,272010,MCS 7 short GI,141136,0
2025-03-06,23-15-27,17,5.0,2.0,6.0,31.0,26-04:54:13,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:48:06,0-08:47:25,7.0,-61.0,-64.0,-59.0,-100.0,41.0,MCS 14 short GI,272154,MCS 7 short GI,141253,0
2025-03-06,23-15-37,17,5.0,2.0,6.0,31.0,26-04:54:25,70,-68.0,-61.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:48:15,0-08:47:38,7.0,-61.0,-64.0,-59.0,-100.0,41.0,MCS 15,272369,MCS 7 short GI,141431,0
2025-03-06,23-15-48,17,5.0,2.0,6.0,31.0,26-04:54:36,70,-69.0,-61.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:48:27,0-08:47:48,7.0,-60.0,-64.0,-59.0,-101.0,42.0,MCS 15,272537,MCS 7 short GI,141570,0
2025-03-06,23-15-58,17,5.0,2.0,6.0,31.0,26-04:54:43,70,-68.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:48:36,0-08:47:56,7.0,-61.0,-63.0,-59.0,-101.0,42.0,MCS 15,272626,MCS 7 short GI,141629,0
2025-03-06,23-16-09,17,5.0,2.0,6.0,31.0,26-04:54:55,70,-68.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:48:48,0-08:48:08,7.0,-60.0,-61.0,-58.0,-100.0,42.0,MCS 15,272787,MCS 7 short GI,141757,0
2025-03-06,23-16-19,17,5.0,2.0,6.0,31.0,26-04:55:07,70,-68.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:48:57,0-08:48:19,7.0,-61.0,-62.0,-58.0,-100.0,42.0,MCS 15,272978,MCS 7 short GI,141900,0
2025-03-06,23-16-29,17,5.0,2.0,6.0,31.0,26-04:55:14,69,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:49:09,0-08:48:27,7.0,-60.0,-61.0,-58.0,-100.0,42.0,MCS 15,273080,MCS 7 short GI,141993,0
2025-03-06,23-16-40,17,5.0,2.0,6.0,31.0,26-04:55:27,70,-68.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:49:18,0-08:48:39,7.0,-60.0,-63.0,-58.0,-100.0,42.0,MCS 15,273254,MCS 7 short GI,142139,0
2025-03-06,23-16-50,17,5.0,2.0,6.0,31.0,26-04:55:38,70,-68.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:49:30,0-08:48:50,7.0,-61.0,-63.0,-59.0,-101.0,42.0,MCS 15,273455,MCS 7 short GI,142294,0
2025-03-06,23-17-00,17,5.0,2.0,6.0,31.0,26-04:55:46,70,-68.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:49:39,0-08:48:59,7.0,-60.0,-63.0,-58.0,-101.0,43.0,MCS 15,273562,MCS 7 short GI,142375,0
2025-03-06,23-17-11,17,5.0,2.0,6.0,31.0,26-04:55:58,70,-69.0,-63.0,-62.0,-100.0,38.0,MCS 7 shortGI,MCS 15,25.0,0-08:49:48,0-08:49:11,7.0,-60.0,-61.0,-58.0,-100.0,42.0,MCS 15,273743,MCS 7 short GI,142518,0
2025-03-06,23-17-21,17,5.0,2.0,6.0,31.0,26-04:56:05,70,-68.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:50:00,0-08:49:22,7.0,-60.0,-61.0,-57.0,-100.0,43.0,MCS 15,273917,MCS 7 short GI,142647,0
2025-03-06,23-17-31,17,5.0,2.0,6.0,31.0,26-04:56:17,70,-68.0,-63.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:50:09,0-08:49:29,7.0,-60.0,-62.0,-58.0,-100.0,42.0,MCS 15,274010,MCS 7 short GI,142710,0
2025-03-06,23-17-42,17,5.0,2.0,6.0,31.0,26-04:56:29,70,-68.0,-64.0,-63.0,-100.0,37.0,MCS 7 shortGI,MCS 14 shortGI,25.0,0-08:50:21,0-08:49:41,7.0,-61.0,-61.0,-58.0,-100.0,42.0,MCS 15,274218,MCS 7 short GI,142874,0
2025-03-06,23-17-52,17,5.0,2.0,6.0,31.0,26-04:56:37,69,-69.0,-62.0,-61.0,-100.0,39.0,MCS 7 shortGI,MCS 15,25.0,0-08:50:30,0-08:49:49,7.0,-61.0,-62.0,-58.0,-100.0,42.0,MCS 15,274337,MCS 7 short GI,142963,0
